"AID","x","y","TelemDt"
"Z16",737294,9815758,"2008-06-30 12:00:00"
"Z16",737265,9815652,"2008-07-01 00:00:00"
"Z16",737267,9815423,"2008-07-02 00:00:00"
"Z16",737117,9815406,"2008-07-02 12:00:00"
"Z16",737106,9815169,"2008-07-03 00:00:00"
"Z16",736493,9807563,"2008-07-03 12:00:00"
"Z16",735943,9809012,"2008-07-04 00:00:00"
"Z16",735255,9804878,"2008-07-06 12:00:00"
"Z16",735018,9805366,"2008-07-07 00:00:00"
"Z16",736886,9804720,"2008-07-07 12:00:00"
"Z16",735105,9805636,"2008-07-08 00:00:00"
"Z16",735026,9807129,"2008-07-08 12:00:00"
"Z16",736117,9806884,"2008-07-09 00:00:00"
"Z16",735005,9806692,"2008-07-10 00:00:00"
"Z16",734480,9807331,"2008-07-10 12:00:00"
"Z16",734321,9807092,"2008-07-11 00:00:00"
"Z16",735904,9806806,"2008-07-11 12:00:00"
"Z16",734312,9806983,"2008-07-12 00:00:00"
"Z16",734951,9806674,"2008-07-12 12:00:00"
"Z16",735331,9807033,"2008-07-13 00:00:00"
"Z16",735465,9795518,"2008-07-13 12:00:00"
"Z16",738037,9790070,"2008-07-14 12:00:00"
"Z16",736231,9788041,"2008-07-15 00:00:00"
"Z16",737868,9786577,"2008-07-15 12:00:00"
"Z16",737349,9783856,"2008-07-16 00:00:00"
"Z16",735968,9780227,"2008-07-16 12:00:00"
"Z16",732603,9771234,"2008-07-17 12:00:00"
"Z16",728883,9766106,"2008-07-18 00:00:00"
"Z16",726954,9766833,"2008-07-18 12:00:00"
"Z16",728146,9768538,"2008-07-19 00:00:00"
"Z16",727417,9770422,"2008-07-19 12:00:00"
"Z16",729657,9771191,"2008-07-20 00:00:00"
"Z16",727532,9770565,"2008-07-20 12:00:00"
"Z16",728750,9766090,"2008-07-21 00:00:00"
"Z16",725729,9766933,"2008-07-21 12:00:00"
"Z16",728194,9766254,"2008-07-22 00:00:00"
"Z16",727717,9768060,"2008-07-23 12:00:00"
"Z16",723871,9770920,"2008-07-27 00:00:00"
"Z16",721596,9771001,"2008-07-28 00:00:00"
"Z16",721366,9770776,"2008-07-30 12:00:00"
"Z16",720643,9772155,"2008-07-31 00:00:00"
"Z16",731512,9776276,"2008-07-31 12:00:00"
"Z16",728011,9775082,"2008-08-01 00:00:00"
"Z16",728468,9765948,"2008-08-01 12:00:00"
"Z16",727326,9768249,"2008-08-02 00:00:00"
"Z16",723691,9773703,"2008-08-03 00:00:00"
"Z16",726218,9775177,"2008-08-03 12:00:00"
"Z16",726689,9777993,"2008-08-04 00:00:00"
"Z16",724778,9783793,"2008-08-04 12:00:00"
"Z16",725662,9786393,"2008-08-05 00:00:00"
"Z16",725576,9785946,"2008-08-06 00:00:00"
"Z16",725340,9785164,"2008-08-06 12:00:00"
"Z16",725100,9791600,"2008-08-07 12:00:00"
"Z16",720635,9790324,"2008-08-08 00:00:00"
"Z16",717185,9790731,"2008-08-08 12:00:00"
"Z16",718880,9791334,"2008-08-09 00:00:00"
"Z16",718689,9792100,"2008-08-09 12:00:00"
"Z16",718713,9789702,"2008-08-10 12:00:00"
"Z16",717691,9790288,"2008-08-11 00:00:00"
"Z16",719536,9791562,"2008-08-11 12:00:00"
"Z16",718597,9791677,"2008-08-12 00:00:00"
"Z16",719282,9791406,"2008-08-12 12:00:00"
"Z16",718219,9793060,"2008-08-13 00:00:00"
"Z16",717421,9794567,"2008-08-13 12:00:00"
"Z16",717187,9792131,"2008-08-14 00:00:00"
"Z16",719527,9791562,"2008-08-14 12:00:00"
"Z16",720066,9791333,"2008-08-15 00:00:00"
"Z16",725085,9787741,"2008-08-15 12:00:00"
"Z16",720993,9790870,"2008-08-16 00:00:00"
"Z16",720058,9792225,"2008-08-17 00:00:00"
"Z16",719321,9791095,"2008-08-17 12:00:00"
"Z16",717305,9784605,"2008-08-18 00:00:00"
"Z16",727786,9784560,"2008-08-18 12:00:00"
"Z16",721888,9778529,"2008-08-19 00:00:00"
"Z16",717379,9774216,"2008-08-19 12:00:00"
"Z16",709945,9780392,"2008-08-20 00:00:00"
"Z16",710762,9780787,"2008-08-20 12:00:00"
"Z16",707817,9786584,"2008-08-21 00:00:00"
"Z16",711350,9789292,"2008-08-22 00:00:00"
"Z16",711321,9793244,"2008-08-22 12:00:00"
"Z16",715910,9795025,"2008-08-23 00:00:00"
"Z16",716400,9793648,"2008-08-23 12:00:00"
"Z16",719554,9793912,"2008-08-24 00:00:00"
"Z16",719470,9794155,"2008-08-24 12:00:00"
"Z16",719729,9794474,"2008-08-25 00:00:00"
"Z16",721200,9796870,"2008-08-25 12:00:00"
"Z16",719791,9795526,"2008-08-26 00:00:00"
"Z16",718507,9794584,"2008-08-26 12:00:00"
"Z16",718606,9794515,"2008-08-27 00:00:00"
"Z16",720338,9791156,"2008-08-27 12:00:00"
"Z16",721115,9790687,"2008-08-28 00:00:00"
"Z16",724353,9788492,"2008-08-28 12:00:00"
"Z16",717668,9769396,"2008-08-31 00:00:00"
"Z16",704736,9761817,"2008-09-02 00:00:00"
"Z16",705723,9761238,"2008-09-02 12:00:00"
"Z16",705360,9758688,"2008-09-03 00:00:00"
"Z16",709183,9762619,"2008-09-03 12:00:00"
"Z16",706915,9762007,"2008-09-04 00:00:00"
"Z16",701509,9772330,"2008-09-04 12:00:00"
"Z16",701062,9770948,"2008-09-05 00:00:00"
"Z16",690867,9770825,"2008-09-07 00:00:00"
"Z16",692497,9771330,"2008-09-07 12:00:00"
"Z16",694007,9774477,"2008-09-08 00:00:00"
"Z16",693292,9774292,"2008-09-08 12:00:00"
"Z16",694423,9773933,"2008-09-09 00:00:00"
"Z16",693384,9772476,"2008-09-09 12:00:00"
"Z16",694887,9773028,"2008-09-10 00:00:00"
"Z16",694965,9772520,"2008-09-10 12:00:00"
"Z16",695041,9772779,"2008-09-11 00:00:00"
"Z16",694670,9772486,"2008-09-11 12:00:00"
"Z16",694992,9772573,"2008-09-12 00:00:00"
"Z16",694974,9773053,"2008-09-13 00:00:00"
"Z16",697698,9770801,"2008-09-13 12:00:00"
"Z16",705921,9763068,"2008-09-14 00:00:00"
"Z16",707852,9763101,"2008-09-14 12:00:00"
"Z16",702482,9749969,"2008-09-15 00:00:00"
"Z16",707009,9745789,"2008-09-15 12:00:00"
"Z16",708973,9745318,"2008-09-16 00:00:00"
"Z16",711126,9744765,"2008-09-16 12:00:00"
"Z16",712518,9744456,"2008-09-17 00:00:00"
"Z16",713826,9735769,"2008-09-18 00:00:00"
"Z16",713302,9728687,"2008-09-18 12:00:00"
"Z16",714098,9730342,"2008-09-19 00:00:00"
"Z16",713832,9730259,"2008-09-19 12:00:00"
"Z16",711855,9728144,"2008-09-20 00:00:00"
"Z16",707394,9729872,"2008-09-20 12:00:00"
"Z16",705335,9729180,"2008-09-21 00:00:00"
"Z16",700048,9730053,"2008-09-21 12:00:00"
"Z16",703975,9728738,"2008-09-22 00:00:00"
"Z16",703464,9729655,"2008-09-22 12:00:00"
"Z16",704097,9728743,"2008-09-23 00:00:00"
"Z16",692376,9727430,"2008-09-23 12:00:00"
"Z16",692084,9727373,"2008-09-24 00:00:00"
"Z16",689331,9729174,"2008-09-24 12:00:00"
"Z16",688378,9727656,"2008-09-25 00:00:00"
"Z16",689290,9728517,"2008-09-25 12:00:00"
"Z16",687917,9727537,"2008-09-26 00:00:00"
"Z16",684278,9722819,"2008-09-26 12:00:00"
"Z16",683071,9723574,"2008-09-27 00:00:00"
"Z16",682757,9718495,"2008-09-27 12:00:00"
"Z16",683203,9717841,"2008-09-28 00:00:00"
"Z16",681841,9720003,"2008-09-28 12:00:00"
"Z16",683604,9719676,"2008-09-29 00:00:00"
"Z16",680651,9720252,"2008-09-29 12:00:00"
"Z16",681546,9725717,"2008-09-30 00:00:00"
"Z16",681697,9726722,"2008-09-30 12:00:00"
"Z16",682362,9726584,"2008-10-01 00:00:00"
"Z16",701048,9714238,"2008-10-07 00:00:00"
"Z16",699020,9715555,"2008-10-07 12:00:00"
"Z16",700467,9713850,"2008-10-08 00:00:00"
"Z16",696475,9717696,"2008-10-08 12:00:00"
"Z16",692300,9721112,"2008-10-09 00:00:00"
"Z16",683415,9719348,"2008-10-09 12:00:00"
"Z16",685628,9719005,"2008-10-10 00:00:00"
"Z16",683581,9719083,"2008-10-10 12:00:00"
"Z16",686929,9719466,"2008-10-11 00:00:00"
"Z16",682230,9718871,"2008-10-11 12:00:00"
"Z16",688361,9720126,"2008-10-12 00:00:00"
"Z16",688834,9720362,"2008-10-12 12:00:00"
"Z16",692101,9722567,"2008-10-13 00:00:00"
"Z16",695273,9725252,"2008-10-13 12:00:00"
"Z16",697407,9728301,"2008-10-14 00:00:00"
"Z16",698952,9728122,"2008-10-14 12:00:00"
"Z16",697330,9729612,"2008-10-15 00:00:00"
"Z16",694583,9733209,"2008-10-15 12:00:00"
"Z16",697461,9728066,"2008-10-16 00:00:00"
"Z16",697418,9728165,"2008-10-16 12:00:00"
"Z16",697485,9726288,"2008-10-17 00:00:00"
"Z16",695891,9730053,"2008-10-17 12:00:00"
"Z16",692831,9728371,"2008-10-18 12:00:00"
"Z16",693147,9726549,"2008-10-19 00:00:00"
"Z16",698969,9722449,"2008-10-19 12:00:00"
"Z16",700249,9720428,"2008-10-20 00:00:00"
"Z16",701428,9721740,"2008-10-20 12:00:00"
"Z16",701540,9721246,"2008-10-21 00:00:00"
"Z16",701735,9717829,"2008-10-21 12:00:00"
"Z16",701144,9717010,"2008-10-22 00:00:00"
"Z16",703458,9715540,"2008-10-22 12:00:00"
"Z16",704188,9713642,"2008-10-23 00:00:00"
"Z16",704237,9710275,"2008-10-23 12:00:00"
"Z16",703671,9712699,"2008-10-24 00:00:00"
"Z16",700500,9711272,"2008-10-24 12:00:00"
"Z16",699331,9712514,"2008-10-25 00:00:00"
"Z16",704300,9704983,"2008-10-26 00:00:00"
"Z16",709412,9703680,"2008-10-26 12:00:00"
"Z16",708971,9707241,"2008-10-27 00:00:00"
"Z16",711222,9711437,"2008-10-27 12:00:00"
"Z16",712955,9713039,"2008-10-28 00:00:00"
"Z16",715247,9715838,"2008-10-28 12:00:00"
"Z16",715515,9721253,"2008-10-29 00:00:00"
"Z16",713370,9721666,"2008-10-29 12:00:00"
"Z16",713971,9723721,"2008-10-30 00:00:00"
"Z16",713617,9730362,"2008-10-30 12:00:00"
"Z16",711526,9731053,"2008-10-31 12:00:00"
"Z16",707541,9728993,"2008-11-01 00:00:00"
"Z16",706158,9730277,"2008-11-01 12:00:00"
"Z16",708480,9730829,"2008-11-02 00:00:00"
"Z16",710117,9734541,"2008-11-02 12:00:00"
"Z16",708233,9734401,"2008-11-03 00:00:00"
"Z16",706968,9736103,"2008-11-03 12:00:00"
"Z16",706340,9735746,"2008-11-04 00:00:00"
"Z16",703213,9736658,"2008-11-04 12:00:00"
"Z16",704470,9737922,"2008-11-05 00:00:00"
"Z16",704159,9740780,"2008-11-05 12:00:00"
"Z16",702560,9741162,"2008-11-06 00:00:00"
"Z16",705108,9742093,"2008-11-06 12:00:00"
"Z16",704088,9741049,"2008-11-07 00:00:00"
"Z16",705075,9740572,"2008-11-07 12:00:00"
"Z16",702361,9739844,"2008-11-08 00:00:00"
"Z16",719221,9719208,"2008-11-08 12:00:00"
"Z16",725046,9714318,"2008-11-09 00:00:00"
"Z16",726232,9713084,"2008-11-09 12:00:00"
"Z16",726191,9713705,"2008-11-10 00:00:00"
"Z16",730277,9706857,"2008-11-10 12:00:00"
"Z16",729539,9708106,"2008-11-11 00:00:00"
"Z16",731601,9701659,"2008-11-12 00:00:00"
"Z16",730176,9698703,"2008-11-12 12:00:00"
"Z16",729904,9698444,"2008-11-13 00:00:00"
"Z16",726316,9693709,"2008-11-13 12:00:00"
"Z16",723703,9692789,"2008-11-14 00:00:00"
"Z16",721262,9689874,"2008-11-14 12:00:00"
"Z16",721273,9691134,"2008-11-15 00:00:00"
"Z16",721753,9686573,"2008-11-15 12:00:00"
"Z16",718840,9686530,"2008-11-16 00:00:00"
"Z16",715014,9683993,"2008-11-16 12:00:00"
"Z16",716015,9684798,"2008-11-17 00:00:00"
"Z16",707049,9689844,"2008-11-18 00:00:00"
"Z16",703166,9690129,"2008-11-18 12:00:00"
"Z16",701398,9691164,"2008-11-19 00:00:00"
"Z16",699273,9690244,"2008-11-19 12:00:00"
"Z16",697706,9692944,"2008-11-20 00:00:00"
"Z16",700421,9694776,"2008-11-20 12:00:00"
"Z16",700333,9696710,"2008-11-21 00:00:00"
"Z16",699947,9697150,"2008-11-21 12:00:00"
"Z16",697643,9698511,"2008-11-22 00:00:00"
"Z16",698373,9699313,"2008-11-22 12:00:00"
"Z16",696528,9691421,"2008-11-23 00:00:00"
"Z16",695083,9699168,"2008-11-23 12:00:00"
"Z16",694072,9694060,"2008-11-24 00:00:00"
"Z16",696866,9702762,"2008-11-24 12:00:00"
"Z16",698477,9703347,"2008-11-25 00:00:00"
"Z16",701323,9703791,"2008-11-25 12:00:00"
"Z16",703273,9706962,"2008-11-26 00:00:00"
"Z16",701624,9707989,"2008-11-26 12:00:00"
"Z16",703409,9706559,"2008-11-27 00:00:00"
"Z16",710182,9703305,"2008-11-28 12:00:00"
"Z16",722565,9701763,"2008-11-29 00:00:00"
"Z16",727821,9701139,"2008-11-30 00:00:00"
"Z16",727657,9703239,"2008-11-30 12:00:00"
"Z16",726995,9703070,"2008-12-01 00:00:00"
"Z16",723393,9705344,"2008-12-01 12:00:00"
"Z16",723147,9705927,"2008-12-02 00:00:00"
"Z16",717488,9706330,"2008-12-02 12:00:00"
"Z16",718078,9701303,"2008-12-03 00:00:00"
"Z16",714169,9699662,"2008-12-03 12:00:00"
"Z16",717479,9699704,"2008-12-04 00:00:00"
"Z16",716157,9700299,"2008-12-04 12:00:00"
"Z16",717220,9699038,"2008-12-05 00:00:00"
